"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"76","09.06.2006","EBR","Einspruch des Bundesrates betr. Universitätsgesetz 2002, Änderung","1439 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01439/index.shtml","XXII","5","XXII_1439dB"
"77","09.06.2006","RV","Kinderbetreuungsgeldgesetz, Änderung","1437 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01437/index.shtml","XXII","5","XXII_1437dB"
"78","09.06.2006","RV","Betrugsbekämpfungsgesetz 2006","1435 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01435/index.shtml","XXII","5","XXII_1435dB"
"79","09.06.2006","RV","Strukturanpassungsgesetz 2006 (StruktAnpG 2006)","1434 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01434/index.shtml","XXII","5","XXII_1434dB"
"80","09.06.2006","RV","Veräußerung von unbeweglichem Bundesvermögen, Änderung des Bundesgesetzes zur Errichtung einer Marchfeldschlösser Revitalisierungs- und Betriebsgesellschaft m.b.H.","1433 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01433/index.shtml","XXII","5","XXII_1433dB"
"81","09.06.2006","RV","Luftfahrtgesetz und Bundesgesetz über den zwischenstaatlichen Luftverkehr 1997","1429 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01429/index.shtml","XXII","5","XXII_1429dB"
"82","09.06.2006","RV","Versicherungsrechts-Änderungsgesetz 2006","1428 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01428/index.shtml","XXII","5","XXII_1428dB"
"83","09.06.2006","RV","Publizitätsrichtlinie-Gesetz – PuG","1427 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01427/index.shtml","XXII","5","XXII_1427dB"
"84","09.06.2006","RV","Strafvollzugsgesetz, Bundes-Personalvertretungsgesetz u.a., Änderung","1426 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01426/index.shtml","XXII","5","XXII_1426dB"
"85","09.06.2006","RV","Ermächtigung zur Verfügung über Bundesvermögen","1425 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01425/index.shtml","XXII","5","XXII_1425dB"
"86","09.06.2006","RV","Lebensmittelbewirtschaftungsgesetz 1997, Änderung","1424 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01424/index.shtml","XXII","5","XXII_1424dB"
"87","09.06.2006","RV","Patentgesetz 1970, Halbleiterschutzgesetz u.a., Änderung","1423 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01423/index.shtml","XXII","5","XXII_1423dB"
"88","09.06.2006","RV","Genossenschaftsrechtsänderungsgesetz 2006 – GenRÄG 2006","1421 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01421/index.shtml","XXII","5","XXII_1421dB"
"89","09.06.2006","RV","Sachwalterrechts-Änderungsgesetz 2006 – SWRÄG 2006","1420 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01420/index.shtml","XXII","5","XXII_1420dB"
"90","09.06.2006","RV","Versorgungssicherungsgesetz 1992, Änderung","1419 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01419/index.shtml","XXII","5","XXII_1419dB"
"91","09.06.2006","RV","Bundesgesetz über die Errichtung einer Bundesbeschaffung Gesellschaft mit beschränkter Haftung","1418 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01418/index.shtml","XXII","5","XXII_1418dB"
"92","09.06.2006","RV","Bundes-Behindertengleichstellungs-Begleitgesetz","1413 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01413/index.shtml","XXII","5","XXII_1413dB"
"93","09.06.2006","RV","Energie-Versorgungssicherheitsgesetz 2006","1411 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01411/index.shtml","XXII","5","XXII_1411dB"
"94","09.06.2006","RV","Bundespensionsamtübertragungs-Gesetz; Ausschreibungsgesetz 1989, Bundeshaushaltsgesetz u.a., Änderung","1409 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01409/index.shtml","XXII","5","XXII_1409dB"
"95","09.06.2006","RV","Anlagenrechtsnovelle 2006","1367 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01367/index.shtml","XXII","5","XXII_1367dB"
"96","09.06.2006","RV","Ausländerbeschäftigungsgesetz (2. EU-Erweiterungs-Anpassungsgesetz)","1365 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01365/index.shtml","XXII","5","XXII_1365dB"
"97","09.06.2006","RV","Katastrophenfondsgesetz 1996","1357 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01357/index.shtml","XXII","5","XXII_1357dB"
"98","09.06.2006","RV","Insolvenz-Entgeltsicherungsgesetz","1349 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01349/index.shtml","XXII","5","XXII_1349dB"
"99","09.06.2006","RV","Urheberrechtsgesetz-Novelle 2006 – UrhG-Nov 2006","1324 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01324/index.shtml","XXII","5","XXII_1324dB"
"100","09.06.2006","RV","Ökostromgesetz-Novelle 2006","655 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_00655/index.shtml","XXII","5","XXII_655dB"
"101","09.06.2006","A","Wirtschaftskammergesetz, Änderung","830/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00830/index.shtml","XXII","5","XXII_830A"
"102","09.06.2006","A","KMU-Förderungsgesetz 2006 (KMU-FG 2006)","829/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00829/index.shtml","XXII","5","XXII_829A"
"103","09.06.2006","A","Zahnärztegesetz, Zahnärztekammergesetz, Änderung","821/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00821/index.shtml","XXII","5","XXII_821A"
"104","09.06.2006","A","Notarversicherungsgesetz, Änderung (12. Novelle zum NVG 1972)","820/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00820/index.shtml","XXII","5","XXII_820A"
"105","24.05.2006","A","Ersatzzeitenanrechnung für Kindererziehung in der Pensionsversicherung für Pflegekinder","833/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00833/index.shtml","XXII","1","XXII_833A"
"106","24.05.2006","A","Konsumentenschutzgesetz, Änderung","510/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00510/index.shtml","XXII","5","XXII_510A"
"107","24.05.2006","A","Konsumentenschutzgesetz, Änderung","497/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00497/index.shtml","XXII","5","XXII_497A"
"108","24.05.2006","A","Mietrechtsgesetz, Änderung","294/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00294/index.shtml","XXII","5","XXII_294A"
